Symbol,Name,Year,CSR Strategy Score,Community Score,ESG Combined Score,ESG Controversies Score,ESG Score,Emissions Score,Environment Pillar Score,Environmental Innovation Score,Governance Pillar Score,Human Rights Score,Management Score,Product Responsibility Score,Resource Use Score,Shareholders Score,Social Pillar Score,TRDIR Controversies Score,TRDIR Diversity Score,TRDIR Inclusion Score,TRDIR People Development Score,TRDIR Score,Workforce Score,Total Returns,Standard Deviation,Predicted Total Returns
MSCI,MSCI,2008,22.010517552857145,42.15565048,33.45386368607143,96.37896825428571,33.45386368607143,14.386663262142857,22.927781234999998,21.26680595428571,39.54547678285714,39.16905005214286,35.779761866142856,23.241129277142857,31.522192517857142,63.78783265642857,34.47902175078571,100.0,23.333333333333332,4.5,48.666666666666664,54.5,28.85286446642857,0.29380992857142857,0.27861042857142854,2.94%
MSFT,MICROSOFT,2002,77.83319526619047,90.60691341142858,47.292641121904765,17.971159151809523,78.9269847657143,82.58353171904761,64.88409490714287,47.94106560142857,81.47333853809523,66.05178824904762,82.92366252238095,71.03671633095239,75.6751761052381,79.0656874347619,80.8622903995238,87.85714285714286,48.857142857142854,69.85714285714286,52.714285714285715,64.82142857142857,88.38450999714286,0.16002266666666667,0.21173595238095239,1.60%
MSI,MOTOROLA SOLUTIONS,2002,75.40508543809524,90.53414451047618,61.763390795238095,66.82831718619047,69.15204868476191,74.32762919952381,60.06666034809524,40.334888059047614,64.7728387904762,75.8377127947619,56.477760568952384,65.80129553190476,80.22872092619048,85.33493509547618,78.78669695095239,100.0,23.714285714285715,47.142857142857146,55.0,56.464285714285715,85.3531788195238,0.16456628571428572,0.27856380952380955,1.65%
MTB,M&T BANK,2002,8.895080080476191,75.8138832552381,38.41222980714286,89.4382271452381,39.073587653809525,26.45329164004762,26.287219633333333,6.756950299095238,47.130274124761904,0.0,49.06697927942857,16.480122126190476,18.85605247666667,66.16471963761904,41.069752987142856,84.16666666666667,27.166666666666668,28.333333333333332,37.0,44.166666666666664,51.15979552904762,0.08000871428571428,0.2354804285714286,0.80%
MTCH,MATCH GROUP,2015,8.64592223,32.99080345125,21.81684120925,74.72090741962501,24.340340718,12.903101966249999,7.919349302500001,0.0,19.63651237575,44.4548948725,13.834911424375,46.36256236375,15.15597993125,46.302242314375,35.523712573875,100.0,21.166666666666668,9.0,17.666666666666668,50.25,15.55026000625,-0.4057745,0.36785100000000004,-4.06%
MTD,METTLER TOLEDO INTL.,2008,41.95113207857143,34.748940053571424,49.689972832857144,100.0,49.689972832857144,44.67444520642857,45.579403826428575,42.01388888928572,68.06611829357142,20.245531749999998,72.91084950071429,68.77312337142857,45.86662151571429,69.32700507642858,40.780586019285714,100.0,35.4,0.0,51.6,,43.485250962857144,0.24674807142857144,0.2552769285714286,2.47%
MU,MICRON TECHNOLOGY,2002,24.935942855238096,76.45028791761905,42.49170619190476,70.42694078476191,45.033637932380955,43.80693592047619,35.24200789190476,23.874254075238095,53.57851392,28.32617027238095,54.49913406714286,32.20956473904762,41.14513018104762,69.6048274747619,46.97611069571429,96.57142857142857,31.714285714285715,28.428571428571427,56.142857142857146,53.214285714285715,63.37807720333334,0.268416,0.42626166666666665,2.68%
NCLH,NORWEGIAN CRUISE LINE HDG.,2014,36.72058281333333,67.59268138555555,47.43608679444444,93.34786191333333,47.43608679444444,63.71894514111111,48.64985528588889,0.0,34.037973585555555,39.27052001444444,20.363963864111113,60.4761104,42.22451930688889,77.82959984666667,55.63990117,91.0,24.0,6.0,27.285714285714285,54.125,47.23717680777778,-0.04839866666666667,0.44024722222222223,-0.48%
NDAQ,NASDAQ,2007,47.1004005225,78.210828698125,53.686840566875,87.641258271875,54.8446850525,43.1759315703125,37.92156673125,9.560475278875,63.695772285625,37.642694544375004,79.504266440625,22.76709196125,50.6070034575,22.0643729448125,54.556578550625,100.0,26.142857142857142,51.714285714285715,42.857142857142854,55.17857142857143,50.410227919375,0.1727255625,0.248647,1.73%
NDSN,NORDSON,2011,8.54130782,88.83352403181819,43.03581284818181,100.0,43.03581284818181,42.608810526363634,32.939346550909086,28.195460117272727,43.11729374272728,41.04902973,53.52068972454545,46.197487480909096,33.32792985363636,31.489964417090906,52.214499961818184,100.0,19.5,0.0,0.0,,30.208773088181818,0.21355918181818181,0.25895872727272723,2.14%
NEE,NEXTERA ENERGY,2002,54.245425381,80.0680397245,59.797736022,86.58482142835,61.839675132,61.529655702499994,61.82681280455,58.37728909249999,62.6044577085,42.6752455435,66.7271097185,67.17776838,65.2026269588,54.4349725695,61.268200811,100.0,23.0,60.0,59.5,60.625,56.28739063650001,0.18432125000000002,0.17077605,1.84%
NEM,NEWMONT,2005,98.90414339166666,94.31651525166666,78.45803343444445,84.87198054777778,81.79669048722222,83.38615034722221,80.01811114166668,2.7777777777777777,91.22556177555556,63.83276523166666,90.20545631555555,40.220089540555556,92.26654056722222,89.50685889444445,77.59898417555556,96.83333333333333,40.5,53.833333333333336,48.666666666666664,59.958333333333336,97.08752965944444,0.0605715,0.33439744444444447,0.61%
NFLX,NETFLIX,2009,12.939382435714284,25.682633521428574,17.074485366428572,56.632326682285715,19.33656534592857,19.105370537142857,5.665715723,0.0,21.693654486928573,5.350112485714286,16.879562288714286,21.549364372857145,4.260233477071429,43.576809847142854,21.362048150642856,93.66666666666667,22.333333333333332,27.833333333333332,8.833333333333334,42.625,25.68832293642857,0.6087097857142858,0.49789521428571426,6.09%
NI,NISOURCE,2002,59.64708309699999,59.6778389055,45.285619552,85.4924242425,48.79748696,50.89137185065,38.0177457893,16.472666090449998,82.5352445305,11.445737246,90.1230056685,47.535795506,44.77704910255,72.5014816895,38.7968659442,100.0,38.166666666666664,46.0,67.66666666666667,62.958333333333336,42.603971955999995,0.17926994999999998,0.18359304999999998,1.79%
NKE,NIKE 'B',2005,83.05970563333334,80.97432746277778,55.67909675722222,47.28064373866667,65.87835074666667,69.72991745055555,74.7083970325,76.87293608944444,50.67373585166667,55.008069284444446,46.19695477388889,74.78739037166666,76.09991481944445,44.005692915333334,71.07416277277778,83.5,30.5,47.333333333333336,56.333333333333336,54.416666666666664,77.91743130833333,0.17588727777777777,0.229918,1.76%
NOC,NORTHROP GRUMMAN,2002,59.80330115299999,85.0075307245,59.4989343555,83.9005006755,60.621699936999995,63.244069144499996,49.9215883106,34.817547624999996,61.89409703049999,59.674759553499996,64.1081320395,29.659919251,52.297001444,55.907844258,65.4716313235,100.0,44.166666666666664,54.833333333333336,54.0,63.25,77.9258271015,0.16467615,0.2020991,1.65%
NOW,SERVICENOW,2013,17.37251590111111,56.37150967777777,31.68865358444444,97.66081871333333,31.68865358444444,20.338788766666667,12.359114054444444,0.0,29.483454337777776,13.725328892222223,19.825465478666665,29.863765225555554,23.518149653333335,69.75070948888889,40.98369228999999,100.0,24.666666666666668,23.833333333333332,20.166666666666668,58.375,49.13956149111111,0.44946233333333335,0.3330694444444445,4.49%
NRG,NRG ENERGY,2007,69.57165300933333,79.672625472,61.224567148666665,89.88518518533333,63.242372255999996,75.07221937266667,66.96764299866668,59.749746103999996,71.88884433599999,40.85504919066667,77.375908448,17.33217917,64.278319602,55.143424847333335,51.71973199133333,100.0,22.0,49.166666666666664,43.0,53.541666666666664,52.633988282000004,0.11838093333333334,0.3361596,1.18%
NSC,NORFOLK SOUTHERN,2005,73.39751584588237,94.75775724411766,53.15308947882353,63.20525759352942,61.48040828235294,88.02799899058823,64.91254695,38.28976034882353,62.94090450764706,0.0,59.38187414588236,32.44754009176471,66.63732537235293,67.83326482411765,57.18882165117647,91.28571428571429,25.857142857142858,46.857142857142854,53.285714285714285,54.32142857142857,78.70816546411764,0.17213870588235294,0.26420299999999997,1.72%
NTAP,NETAPP,2002,14.24267049804762,67.89814661285715,36.793615129809524,94.82989836238096,36.793615129809524,26.314380469523808,22.773257694095236,20.427784117809523,50.05744910466667,21.926500307619047,61.469256924238096,39.19976881190476,26.25709944504762,35.89460877952381,35.90752011523809,100.0,21.5,33.0,44.0,51.3,28.969011126190473,0.166005,0.3703314761904762,1.66%
NTRS,NORTHERN TRUST,2002,59.038388555999994,91.25033943,55.5882803095,95.983096488,55.8189158645,47.7628461416,53.584947152999995,16.795170652499998,52.418249438,40.059200859,41.9971441315,34.770260065500004,55.178928536,82.7418410435,68.23460664000001,100.0,25.0,58.666666666666664,45.333333333333336,57.25,68.818356468,0.08221375,0.24051985,0.82%
NUE,NUCOR,2002,23.326678903333335,70.69545916952382,44.901833991428575,96.77573165142857,44.901833991428575,38.979636602190475,40.2651340447619,0.0,44.47301195428571,45.73075940571429,48.24935529804762,46.625014210952386,49.53938342571429,45.98275617666667,49.21863586442857,100.0,9.6,3.2,24.8,33.375,40.05262646,0.1953565238095238,0.3250167142857143,1.95%
NVDA,NVIDIA,2002,51.44686157380953,78.15572633952381,49.10733556142858,73.99470899480953,55.32513461285715,61.829707042857144,48.55136331476191,28.03073941142857,69.34649046571428,26.39094077857143,70.83258861,39.94257218809524,61.39017728380953,76.32591591619047,51.753722313333334,100.0,42.5,53.0,52.0,61.875,78.76429000190475,0.4348047619047619,0.48811885714285713,4.35%
NVR,NVR,2004,0.0,40.5612871968421,22.212047372105264,100.0,22.212047372105264,2.7018723815789474,1.3378873353684209,0.0,54.274573583157895,0.0,58.962430620000006,20.650153374736842,2.041546352105263,74.8314325136842,19.06771663031579,100.0,9.833333333333334,16.666666666666668,50.333333333333336,43.7,25.824388702105264,0.17637789473684212,0.265145947368421,1.76%
NWS,NEWS 'B',2013,17.787613417,74.178175959,36.956639875,46.527863635,46.639648771,40.811582718,35.5837540876,30.041625042,63.082200533000005,4.37007874,84.676816748,30.857040879,34.155444966199994,21.296537901599997,36.950595453,83.33333333333333,23.5,9.5,10.666666666666666,34.75,32.897014749,0.04381655555555555,0.28005722222222224,0.44%
NWSA,NEWS 'A',2013,17.787613417,74.178175959,36.956639875,46.527863635,46.639648771,40.811582718,35.5837540876,30.041625042,63.082200533000005,4.37007874,84.676816748,30.857040879,34.155444966199994,21.296537901599997,36.950595453,83.33333333333333,23.5,9.5,10.666666666666666,34.75,32.897014749,0.042089888888888885,0.28551166666666666,0.42%
NXPI,NXP SEMICONDUCTORS,2013,49.4305370947,68.730019338,67.25519199499999,95.26984127,67.25519199499999,67.582967428,61.19125846300001,34.846237744999996,64.965299887,89.083678357,63.690994832,60.785653438,88.329575864,79.569491924,73.053138873,100.0,37.714285714285715,6.428571428571429,51.714285714285715,53.583333333333336,62.388472676000006,0.26776790000000006,0.301577,2.68%
O,REALTY INCOME,2009,23.435188112142857,57.319450905714284,55.190545035,100.0,55.190545035,51.253821525,47.190151775714284,38.31402144214286,72.64525342714286,17.280234002857146,91.41852469857143,26.506723985714284,45.599493970714285,42.87439273428571,46.54104843571429,100.0,24.857142857142858,29.428571428571427,25.428571428571427,50.6,55.41470812071429,0.14115121428571428,0.22157178571428573,1.41%
ODFL,OLD DOMINION FGT.LINES,2015,7.11289549375,78.10501472625,33.13781977,96.99074074125,33.13781977,39.4919927825,21.997439895,0.0,42.3209882325,17.56856747375,48.9678241325,20.719247925,25.3192663675,43.63693039125,36.35727161,100.0,11.5,0.0,24.666666666666668,,25.4293017,0.302789375,0.268247,3.03%
OKE,ONEOK,2007,60.77047464125,93.551643015,54.9868498225,99.21875,54.9868498225,72.16885073,51.622873084375,0.0,66.648906158125,13.012228259375,64.363130645,31.079769499999998,46.578496159375,78.187112213125,49.546478629375,100.0,33.0,39.0,62.0,58.5,68.76934011375,0.231936625,0.3211696875,2.32%
OMC,OMNICOM GROUP,2005,40.36745627444444,60.33226668444445,49.94125950055556,98.44276094277778,49.94125950055556,55.65838473972222,33.18649567683334,0.0,67.04267644777778,14.863852682777779,72.64524206,33.11201734555556,36.41047260666667,66.15093785166667,41.19455392722222,100.0,34.0,27.857142857142858,38.142857142857146,50.0,53.43233510666667,0.0875445,0.21393394444444447,0.88%
ON,ON SEMICONDUCTOR,2009,60.83774617257143,72.19975730714286,64.43477576071429,100.0,64.43477576071429,56.45791757928571,53.58214359428571,35.834928992857144,57.21068271285714,79.23178965571428,65.28242196857143,82.06908263857143,73.29373364642856,27.8868428835,76.70583736642857,100.0,35.333333333333336,4.333333333333333,60.5,54.75,72.00681183714286,0.3084746428571429,0.3934577142857143,3.08%
ORCL,ORACLE,2002,35.94751817066666,88.22607617333334,44.96693355952381,55.838848074761906,49.54970210047619,71.39219787761905,61.77955667571429,43.68936492095238,37.38894411142857,28.368346702380954,34.08824764161905,28.856680087619047,79.49138487809525,49.352216302380945,59.411149141904765,83.66666666666667,26.5,59.0,42.0,52.791666666666664,72.7640481947619,0.11842309523809524,0.24048385714285714,1.18%
ORLY,O REILLY AUTOMOTIVE,2008,1.8790735906666667,46.292224534,36.501286023333336,97.07756012066667,36.501286023333336,11.149061272,4.802678173533334,0.0,54.28267880866667,3.502775812,65.37186905653333,24.23879395133333,1.0291609940666666,52.25444812599999,34.76240604866667,100.0,20.0,3.0,50.5,43.3,56.072403050666665,0.26142340000000003,0.24130993333333334,2.61%
OTIS,OTIS WORLDWIDE,2020,67.10927210666667,78.63023894666667,62.96624695,100.0,62.96624695,75.09836300666667,45.01826823,17.242418216666668,89.20823856666668,36.838328143333335,95.55250494666666,83.36853176666666,77.14580539,82.79332827333333,59.37813216,100.0,30.0,20.666666666666668,52.333333333333336,52.875,41.13390513666667,0.1083105,0.2392,1.08%
OXY,OCCIDENTAL PTL.,2002,77.38074055263158,75.93010472631579,59.28916100894736,80.81483442789474,61.43118297052632,69.60083514736843,45.99501752052631,5.696208813157894,67.25785450421053,68.00870790736842,61.642954126842106,60.47056044947368,57.371668485526314,79.22559839789473,70.85905463210526,100.0,24.8,26.2,34.4,46.35,76.62707958631579,0.0949272105263158,0.29290394736842107,0.95%
PANW,PALO ALTO NETWORKS,2014,8.034464356375,50.64473910625,29.96608875625,96.875,29.96608875625,12.615397355,16.781399545,0.0,17.780545177625,74.21467089,17.103190256,30.379824114999998,41.93393373125,26.535782125,48.710418185,100.0,24.8,20.0,14.4,51.25,51.6135595875,0.38369162500000004,0.368346875,3.84%
PARA,PARAMOUNT GLOBAL B,2006,27.817859873062503,76.67724855,42.566402624375,73.865058241875,47.66284657,37.988743558125,38.6669427273125,22.1244380625,42.32175490875,45.1350525675,54.274512655625,35.445463958125,56.113712952937504,12.1484924476875,53.996815891875,93.66666666666667,33.666666666666664,69.66666666666667,30.833333333333332,74.41666666666667,61.01850041875,0.1112100625,0.373187625,1.11%
PAYC,PAYCOM SOFTWARE,2015,8.97687224125,55.116120681249996,31.33463898625,89.653361345,34.319121153750004,12.10777538875,7.92302188,6.5896739125,22.85883405125,3.9859982924999997,25.436859895375,80.77415786,6.910983497375,23.52005577375,56.8239020525,100.0,21.428571428571427,6.0,49.142857142857146,49.5,68.55595080375,0.433006375,0.414668,4.33%
PAYX,PAYCHEX,2002,10.523535104545454,71.80135422863636,33.26805724,99.7159090909091,33.26805724,19.03416884,13.773237776409092,5.177457057727273,44.56724653909091,9.257609391818182,41.76781393486363,17.18342059727273,15.616758635409091,76.59449617818181,35.10498410272727,100.0,33.0,19.285714285714285,54.42857142857143,55.4,43.39716123363637,0.10604199999999998,0.2196443636363636,1.06%
PCAR,PACCAR,2002,9.969321726,75.0647853765,40.459842171999995,95.7453767465,40.712380928,46.1544570369,47.6406508625,57.0438662095,35.6174384592,15.236741864,43.928942069,39.8149492065,26.97998246625,25.01117091535,38.257225584500006,100.0,19.166666666666668,10.166666666666666,50.833333333333336,45.041666666666664,24.961157180999997,0.18728095,0.26550455,1.87%
PCG,PG&E,2005,87.02083324235295,89.70291169176471,57.96457685705883,37.072491643588236,81.4722810082353,98.10588401941176,84.93676173294116,63.34488695058823,77.71095809058824,44.21336405352941,79.11371476294119,81.00440018176471,89.26998515823529,66.82851908,79.83513153705883,100.0,32.833333333333336,73.0,65.0,67.70833333333333,91.78717995941176,0.004408176470588231,0.29943882352941176,0.04%
PEAK,HEALTHPEAK PROPERTIES,2004,47.07908685222222,80.55539189444444,59.53550155055556,100.0,59.53550155055556,53.56348683277778,47.32145700016667,39.467372671111114,67.79642336944444,42.89558865722222,70.43113374166666,57.26693715888889,43.433075115722225,72.8256131338889,65.91410171833334,100.0,29.833333333333332,4.5,28.0,55.25,61.41640571277779,0.10266116666666666,0.25267100000000003,1.03%
PEG,PUB.SER.ENTER.GP.,2002,52.84011513947369,77.33133483368421,54.30662571157895,95.05582137157894,54.90550603210526,79.0632343631579,55.57631530578947,33.937785123210524,60.805561330526324,11.33777414368421,67.08901360736843,55.61778851631579,51.22095702894737,45.17101787052632,49.94677673789474,100.0,19.2,39.6,64.6,55.85,61.030957951578955,0.11984473684210527,0.20098605263157893,1.20%
PEP,PEPSICO,2002,83.50411655,89.22280011000001,63.205783609523806,55.51338464714286,76.26573045666666,58.967786577619044,70.63540376257143,67.56264355857142,88.82432836952381,50.52295325285714,94.79633438761905,81.03692208904762,82.53403243442857,72.46444951809524,73.1104523347619,87.85714285714286,49.42857142857143,89.42857142857143,53.285714285714285,70.0,83.44618159619047,0.09952357142857143,0.14910966666666667,1.00%
